"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC010461",0.0557324735989124,0.285079885005065,0.336821496454632,0.736952970311513,0.850108612757487,-5.69745685185706
"TC006777",-0.121392271959921,1.47013749164288,-0.827527795991034,0.409896288182359,0.597906900016083,-5.6974947093033
"TC012364",-0.0711127544620954,4.04931994375963,-1.36340567901947,0.175797502046139,0.349804558274787,-5.69754932391841
"TC006293",-0.0870862397620739,2.06337483256004,-0.962472999766019,0.338119373467997,0.531700377133223,-5.6976576348845
"TC012196",0.164375218779892,3.96627135972055,1.34974774393189,0.180125705087039,0.35528901480806,-5.698009675506
"TC014337",-0.0736904131885349,6.44182971269904,-1.57148781516344,0.119208724629389,0.270336212630921,-5.69822397237276
"TC003466",0.133123815125125,3.67797293213839,1.29588585119446,0.19797953097702,0.377520273543773,-5.69837470683402
"TC012686",-0.123628723524299,6.79892705393291,-1.55683111347155,0.122650407944779,0.275405639500731,-5.69889266170464
"TC011247",0.127828242346693,1.16399738269837,0.614086469162408,0.540544139740364,0.707890513381865,-5.69928853803286
"TC006328",-0.0668217061702651,4.67581758640327,-1.45667659938318,0.148319200368329,0.311927645073113,-5.69954272042882
"TC004968",0.0892486659886259,8.51314384589524,1.5275547568581,0.129760602529326,0.285840585262608,-5.69957381693971
"TC010124",0.00309241189168147,0.150212136501006,0.0115722943330313,0.990789764690514,0.995292889221389,-5.69958924002825
"TC003486",0.155026015016342,1.54613666196909,0.815788322363408,0.416548185744618,0.603058394508693,-5.69960395989834
"TC013800",-0.40995483869967,1.31791870661815,-0.853967061844199,0.395151737257927,0.585013366988456,-5.69980745558125
"TC003201",0.0781705392862843,5.67801321924567,1.55238341844911,0.123710256336239,0.27711001258994,-5.70000845707539
"TC015984",0.664413720480282,4.32412531157223,1.41068862209894,0.161420614438692,0.32994304795054,-5.70022202942523
"TC006371",-0.0251848307662737,0.227126038009435,-0.113422183822016,0.909921846483262,0.954035758087372,-5.70075471638645
"TC005058",0.149875367778584,1.31026103554012,0.834161232388445,0.406166112574127,0.595320703168617,-5.701149549194
"TC012125",-0.10867906614851,6.45056561669273,-1.55717946928741,0.122567702642601,0.275333068579116,-5.70195171900156
"TC010005",0.0838957116690868,0.999386795404388,0.606775902016154,0.54536632113355,0.711940836206843,-5.70201767936259
"TC011427",-0.0937119165566073,1.52590383558085,-0.781719538374985,0.436214980114776,0.620924929091507,-5.70211837704217
"TC005470",0.111464804675064,1.58004014633531,0.789194878336865,0.431853781841758,0.616391597732782,-5.70305076191004
"TC006992",0.104352491966678,3.8564492560863,1.32841834633438,0.187045023307775,0.363321488696435,-5.70313807620439
"TC011440",0.154837181754156,1.83219055973981,0.882378945490923,0.379675051229369,0.5712997886473,-5.70338788713642
"TC006717",0.0812708523993638,1.10441864943467,0.685066375882883,0.494877173264887,0.671007713647035,-5.70390504521221
"TC013351",-0.0744090234713923,0.72260745884488,-0.509583232216332,0.611459302663383,0.763539634470678,-5.70415258871774
"TC007318",-0.0723282750807505,0.460548318648207,-0.304954726918207,0.76103052439072,0.864531275712213,-5.70422173112238
"TC003605",-0.131528139719941,1.1974940076984,-0.683034753165832,0.49615456311129,0.671843893029056,-5.70422480844077
"TC014559",0.0599519306611875,5.98501845861863,1.54954312278302,0.124390862261154,0.278238792515447,-5.70427125230435
"TC015256",0.11827991079876,3.65512380710745,1.28157643780769,0.202936660396898,0.384239632784995,-5.70444332981221
"TC013029",0.13226482000928,0.435183619809121,0.429977677391762,0.668131333599948,0.802670501217617,-5.70445851348885
"TC000083",-0.107765073030812,8.92999519005972,-1.51532607491022,0.132825046006087,0.290310106056258,-5.70473253107366
"TC014143",-0.176745716573211,2.60167025230497,-1.05763559148594,0.292754148166392,0.484574535599368,-5.70522262881652
"TC016048",-0.0680180250192315,0.204225536237395,-0.230195155140902,0.818407471069871,0.900247043209852,-5.70527003679477
"TC014396",-0.0700947807164592,6.86003037019848,-1.55885626097169,0.12217022379569,0.274781691647398,-5.70537233675259
"TC008439",-0.157288215500868,2.36607487505906,-1.03350827494101,0.303843731084193,0.496513565098879,-5.70540034139943
"TC014445",0.103277414574599,2.20013605469837,1.03289463809791,0.304129421743364,0.496678823107097,-5.70541038986172
"TC003634",0.11200239373657,2.71912181898351,1.13542837459408,0.258893211019255,0.449301722887526,-5.7056310504356
"TC012379",-0.105975889534982,7.78756581419957,-1.54425138946997,0.125666797549522,0.279915202966829,-5.70573811709941
"TC000203",0.282256781288784,0.980209958351153,0.554741590784397,0.580302455575336,0.740851301962222,-5.70630006029982
"TC005604",-0.113842987577027,3.17532566037687,-1.19376346865659,0.235377359166201,0.422879491756359,-5.70647222465079
"TC007661",0.119342129464377,3.46226908550141,1.27376622002166,0.205680724792303,0.387652340529901,-5.70680345321494
"TC005889",-0.132269730158389,4.86268338906367,-1.47159453297719,0.144251125119016,0.306294136356387,-5.7069084852592
"TC012680",0.1014570004862,2.19954944362983,1.00564169036368,0.31700022173802,0.510771813806844,-5.70691403907878
"TC005613",0.113350945431824,0.16619029849507,0.524036700819376,0.601405435187317,0.755958913282445,-5.70726425942329
"TC030122",0.147019441152912,1.0935523493962,0.579208082144386,0.563743237818954,0.726590043682943,-5.70731284680061
"TC009260",-0.102619350990197,9.11200143106519,-1.50849079627657,0.134562546569429,0.29255422577484,-5.70777009211861
"TC000959",0.476669727275853,7.73374221124231,1.53725467764463,0.127369698607305,0.282498069705285,-5.70784274396602
"TC015386",-0.0693470823568882,4.73943284885868,-1.45369587992159,0.149142594414666,0.313316326921424,-5.70789923622314
"TC007776",0.498978187102289,13.1222782989942,1.3944730661701,0.166246045175123,0.336482006191035,-5.70791592302565
"TC005318",0.0923904013637022,0.374609350701476,0.28322131477019,0.777589063726527,0.875148324309283,-5.70850508184412
"TC013658",0.110863346309135,1.3278099860433,0.734507012370296,0.464348082022154,0.644573740543035,-5.70901056556661
"TC009710",0.155199573086074,5.27860521138662,1.51200804514462,0.133666261451209,0.291316127008523,-5.7093105914215
"TC009693",-0.23088638656783,1.41645636697207,-0.736131860014365,0.463363132645132,0.643982014709482,-5.70982464720845
"TC002993",0.0613554961536044,5.79079808515223,1.5511883581553,0.123996262339819,0.277642757574028,-5.71005023121613
"TC003270",0.0494032947203195,7.03282350373257,1.55717445572635,0.122568892629301,0.275333068579116,-5.71009892678025
"TC008827",-0.130216049967753,2.64240105933476,-1.04894294379372,0.296717325322305,0.48902782513443,-5.71034662563703
"TC012124",-0.142625424926777,1.9642250804811,-0.878290719792109,0.381878422727667,0.573533115348307,-5.71066605440625
"TC003250",0.103601424300486,2.69542314184547,1.11492951522436,0.267536489609783,0.458513304543618,-5.71071578868579
"TC015083",0.674880649782858,4.2263778294372,1.36877093238031,0.17411895399485,0.347527035346435,-5.71150176637925
"TC010519",-0.179650242798786,8.74592599556249,-1.51576673670973,0.132713639270452,0.290310106056258,-5.71152012905326
"TC012566",0.26826801315054,4.46489655832772,1.42053871991815,0.158542268993395,0.325876735857144,-5.71160745478224
"TC006390",0.0856667499229296,3.69761746166566,1.29642817048629,0.197793442217124,0.377330324754412,-5.71225251832932
"TC001431",-0.0917641202233368,2.10684837294398,-0.941865428105413,0.348517371986168,0.541718082110567,-5.71241957636897
"TC010786",-0.0798831723558682,0.664180028265715,-0.447608765591184,0.655397738709536,0.794633360228903,-5.71251464791661
"TC005079",0.0549277318738263,0.200872978835092,0.202660574912416,0.839809563180146,0.913427022418051,-5.7139128194717
"TC010782",-0.0894513399338562,1.5695427674417,-0.777246667585419,0.438836779053814,0.623582516147312,-5.71470356669454
"TC004493",0.10151573445791,4.9050928090997,1.47602513984101,0.143059781657489,0.304739440206241,-5.71511711921241
"TC006062",-0.0167906787224275,0.330702533493268,-0.103427346663882,0.917829670150392,0.958751482358276,-5.71538185784425
"TC030050",0.137616345754294,4.09014739156688,1.35911181915955,0.177149660180239,0.351584733625623,-5.71562687000065
"TC001179",-0.164580120588826,4.0453855362148,-1.32796485377903,0.187194271298333,0.363468771892786,-5.7158395607081
"TC003363",0.0676160907996574,0.467540816087878,0.379237043343308,0.705310975332881,0.828635117121541,-5.71592350424501
"TC003395",0.134440326064767,0.951863292105063,0.624214093925676,0.533899717781137,0.7014203381426,-5.71606129365766
"TC010613",0.0845482923267675,2.52461676227937,1.04829614366403,0.297013665483103,0.489379948439049,-5.71624759323951
"TC009708",-0.103401178181186,6.40498516052524,-1.54821194845907,0.124710863597142,0.278593435016329,-5.71669669473552
"TC010327",-0.118512682314444,2.13330059243507,-0.928731014841593,0.355251106841271,0.548190027919589,-5.71690808855009
"TC011150",0.105153758749549,3.27706401859637,1.20430838685047,0.2312956317925,0.417760067012246,-5.71778449497701
"TC009893",-0.00158572957814082,0.203304377517303,-0.00870099761118109,0.993074923751327,0.996595291159869,-5.71784892319989
"TC007061",-0.154680902742561,7.94034832550561,-1.53251811890555,0.128532816919556,0.28421211982193,-5.71816269240719
"TC013331",0.00133284445885684,-0.0738599539614849,0.00828027056692792,0.993409770171751,0.996595291159869,-5.71847437051369
"TC009996",0.136655926479471,5.12685611280299,1.48839746578601,0.13977355637577,0.299975755789146,-5.71936322364507
"TC000049",-0.0638728823513856,3.97592406648278,-1.33434599904672,0.185102381233892,0.361272459953112,-5.71936436980322
"TC013295",-0.0688068113198256,0.798075599644979,-0.448752096653224,0.654575446787778,0.79432478946444,-5.71942248203912
"TC013218",0.0607362185776301,7.28309120200173,1.54428983611198,0.125657490163135,0.279915202966829,-5.71973309489357
"TC009023",-0.0814125869891309,5.58426246005292,-1.52099835777995,0.131396601855736,0.288222384317995,-5.71980855144631
"TC008602",0.0618157088028461,6.55941599659391,1.55940417628453,0.122040563861963,0.274704467806453,-5.72000513864957
"TC015340",-0.0454289588849036,0.357671967922206,-0.136149695527596,0.891974965106075,0.944253746592439,-5.72001799293387
"TC007158",0.125318265306379,3.70927855476754,1.29819400582571,0.197188422229731,0.376634787579472,-5.72035667465891
"TC009683",0.117242314455662,0.99452917209543,0.551326228691508,0.582632293025535,0.742509943803797,-5.72076180012742
"TC009658",0.268475459214105,5.2056810708314,1.50341531625537,0.13586421271609,0.294289650702925,-5.72139872107878
"TC001281",0.213137476286778,1.52395991364107,0.844405201350654,0.400446203669354,0.590425094614562,-5.72151147186158
"TC008623",-0.0942937293252241,2.00571543191719,-0.92280579964184,0.358315934419519,0.550928074703722,-5.72152531062151
"TC009080",-0.111823986558175,6.43467106487375,-1.55677949742427,0.122662666192136,0.275405639500731,-5.72176569395221
"TC002518",0.099483327930777,2.67408496878324,1.1048704737635,0.271850697589797,0.463005761098935,-5.72202452062395
"TC000620",-0.0568921059022569,4.8437630445347,-1.45833844291419,0.14786166520995,0.311192516866003,-5.72248489027903
"TC000619",0.119159722551372,2.14853590493502,0.965631876971513,0.33654354982322,0.529674699455525,-5.72369242826421
"TC009389",0.0928957340930657,4.87876794437235,1.46297347560656,0.146591341585238,0.309366238457166,-5.7238624682326
"TC011444",0.0369660586220408,0.237316834140085,0.21690997018383,0.828717701347105,0.905861581827828,-5.72483664054664
"TC002621",0.0779579275953823,0.519775899806863,0.480604970647673,0.631840588136922,0.777583709273789,-5.72484259593497
"TC011683",0.0800532022423027,5.8730721415044,1.5370714169673,0.127414545362868,0.282498069705285,-5.72586152814765
"TC006708",0.0587283320000219,0.671776697828583,0.392230394310699,0.695717561938922,0.823191986909254,-5.72614330936058
"TC010455",0.0621032051692264,6.08938587118449,1.54783866075344,0.124800715202416,0.27874013643446,-5.72652234312772
"TC009273",-0.266789481595284,0.951072239092452,-0.525501461294863,0.600390782857429,0.755370503601569,-5.72691393466741
"TC010771",-0.0894935933564386,2.15866615432664,-0.942606536734574,0.3481398904658,0.541347432537337,-5.726922765418
"TC012501",-0.411452444204964,6.7325120292716,-1.5540972102454,0.123301018094594,0.276461940396106,-5.72724994447712
"TC006452",0.116523305829468,2.66778041045249,1.095122263739,0.276077495294026,0.467739100440698,-5.72743049100611
"TC013601",0.0681788372815252,5.15422697953449,1.49137020951168,0.138992815725153,0.298800855438985,-5.727461215583
"TC012457",0.122601801530646,4.82860165727354,1.44788768332928,0.150757218565709,0.315043230313077,-5.72777478206659
"TC015176",0.0885908364109676,4.90533164200096,1.46700653329375,0.145492909921501,0.307754662681237,-5.72781161939892
"TC015209",0.071220562630825,4.86210547053025,1.46223880852923,0.146792124833582,0.309586563052536,-5.72807403158051
"TC007436",0.106333746414693,5.18623510124141,1.49724788494337,0.137459180361345,0.296721343075885,-5.72817609197722
"TC012070",-0.0723671214499352,1.16714160727972,-0.646415637353382,0.519481920485559,0.690187655306252,-5.72824012369551
"TC010812",0.0657103601910894,4.86398797643711,1.45956927371434,0.147523501697563,0.310650968956486,-5.72831843360956
"TC014789",0.14763695744306,3.52775444861824,1.26154230732022,0.210030284986354,0.392831266434804,-5.7288244911345
"TC008420",0.238720667062846,1.54212684662237,0.789501706222273,0.431675324476729,0.616213184550249,-5.72987348798942
"TC004316",0.0812108026801279,2.45121428548373,1.0108888769975,0.314494338978054,0.508346599100815,-5.73066650033215
"TC012731",-0.0517778658413346,6.26370952722282,-1.54351391705941,0.125845434700812,0.280258950115197,-5.73090574819777
"TC011418",-0.101703872611539,7.11382186329972,-1.53532499031867,0.127842549101997,0.283229110801215,-5.73128052096747
"TC000496",-0.148476243376688,1.95020081228143,-0.832077924852859,0.407335395934827,0.595706052897837,-5.73221047105475
"TC000276",0.0961023762171147,1.74013104880966,0.829300999526138,0.408897144864587,0.59730799503917,-5.7323753765822
"TC003893",-0.0568607980969138,0.187658892498029,-0.377538679186194,0.706568494390758,0.82939053307966,-5.73252071494988
"TC003943",-0.0751590300422461,3.38184703178561,-1.20270208646294,0.231914082519151,0.418498196442734,-5.73315331110124
"TC015342",0.13137219826751,3.09896511960454,1.14891810564809,0.253313556716991,0.44302008318567,-5.73338403730573
"TC015886",-0.293984536792307,1.0865315801195,-0.494484930403448,0.62204164622779,0.771027904164511,-5.73340720902504
"TC002603",-0.078331040936391,0.740577275672837,-0.475723447005838,0.63530261795462,0.780468216685804,-5.73367408919165
"TC015100",-0.0346159559324396,0.55742290717883,-0.222804840256088,0.82413906024994,0.903215908698261,-5.73386200533222
"TC007731",0.054751825426607,7.01993820907178,1.54184060913634,0.126251502910955,0.280902633981552,-5.73427171073777
"TC000636",-0.135700613704296,1.42449869822677,-0.735744190702441,0.463598022459927,0.644153134630615,-5.73495518148636
"TC006703",0.0928644005349809,1.66449970332452,0.767351942396302,0.444669167221722,0.628997605910516,-5.73499240743654
"TC016415",-0.345240435925758,7.63685585305538,-1.52991369912275,0.129175924039349,0.285087282481635,-5.73507130055393
"TC015411",-0.0725219284261802,4.07264009377463,-1.33588754567324,0.184599668091444,0.360596572460613,-5.73509910063502
"TC001085",0.0904190067278869,2.94710779501192,1.12183865507712,0.264601052365132,0.455448218920036,-5.73516042740637
"TC015823",-0.0477684203972374,5.95865868217171,-1.53774961223287,0.127248642654679,0.282444138325686,-5.73566100923946
"TC004568",0.06514264719992,4.79219710072398,1.44533008277648,0.151472481761276,0.316022316246557,-5.73579263982837
"TC010468",0.0899514770332513,5.19459090865716,1.48711105747976,0.140112469714609,0.300423444642912,-5.73766553150352
"TC003137",-0.0831960650486125,1.3561459156547,-0.696551931656116,0.487689258077148,0.664333972802563,-5.73779627882797
"TC014943",0.109849195939511,1.95711710860097,0.869714598380183,0.386526370921883,0.577509977656066,-5.73866476762091
"TC012914",-0.089431139221654,1.57877227134076,-0.776829520411766,0.439081759877475,0.623773163188027,-5.7386679190321
"TC000438",-0.0496997290660337,0.645851027099107,-0.309814251882561,0.757342930524173,0.862637545469579,-5.73873704624244
"TC007036",0.103206948752884,2.97677987924086,1.12752763835225,0.26220098710557,0.453335949957388,-5.73924442015233
"TC007042",-0.09527354756452,1.17546487136675,-0.631830401783458,0.528930622158204,0.69759534114618,-5.73926231185333
"TC001699",0.101134917344788,7.64726832068875,1.52436624302552,0.130554207295271,0.286975276028334,-5.73952680673825
"TC004309",0.107675165010683,2.79638042610605,1.08378977635667,0.281048147576037,0.472871405212229,-5.73953909520845
"TC012323",0.067143368312985,0.092367721821857,0.0870624643046436,0.93079488522076,0.964058556214745,-5.74083865325762
"TC005849",0.0096882712014047,0.342124037203497,0.0428986355937088,0.965867349587551,0.982401212273511,-5.74089075147278
"TC009453",-0.0903031372634553,0.678713079854031,-0.363948650158572,0.71665998684524,0.836635575082548,-5.74115011580702
"TC002894",-0.0974753451365031,4.54840619588441,-1.39961583006199,0.164703879959125,0.334681311530432,-5.74126263518702
"TC010923",0.119295743855552,5.803562418227,1.53101439833586,0.128903820498063,0.284675601876755,-5.74142321687618
"TC006689",0.128749488056975,3.85058524477149,1.32668816818363,0.187614917949061,0.363859659417373,-5.74143541194378
"TC013563",0.131354473006351,3.62672176750922,1.25573777608733,0.212119182466202,0.394945559070047,-5.74146688738891
"TC005355",0.0968209750364155,4.89296908442861,1.45113545392946,0.149852710116649,0.314123848829436,-5.74194254134321
"TC010664",0.077377902118378,4.6227913682842,1.41836401832962,0.159174332911997,0.326812054923454,-5.74194703660213
"TC011058",0.0543548960548173,6.81776651799208,1.53548442813944,0.127803428028902,0.28319686945197,-5.742241360395
"TC010169",0.0435705920348861,0.571579919388679,0.299184906195366,0.765416044532822,0.866608574062268,-5.7429254670888
"TC008319",-0.090442451486458,2.79383921096004,-1.07510349261558,0.284899629834321,0.477261740023285,-5.74298749333231
"TC001411",-0.0577204855946631,0.68515617299744,-0.345071168292265,0.730761150298426,0.846666376468988,-5.74351631267602
"TC008752",0.0125465510012636,0.238812157428682,0.0824593691097813,0.934445240144343,0.96576867208786,-5.7436529185062
"TC000811",0.0684926641415423,4.31491832397201,1.38458703039182,0.169241500949721,0.340580792850459,-5.7437402056643
"TC030764",0.0927871854935546,6.30012423085892,1.53096793253126,0.128915298151875,0.284675601876755,-5.74427304194881
"TC002763",0.100440127999603,5.83555815940649,1.51561174694841,0.13275281492105,0.290310106056258,-5.7443692553194
"TC009350",0.34474434752973,0.407224801896304,0.51984737016533,0.604311747395449,0.75816217169804,-5.74439589889676
"TC000451",0.0735537253189485,3.99021180639199,1.32734024311472,0.187399981716143,0.363577737413331,-5.74442464663996
"TC005718",0.0833496659061134,5.51081896397729,1.49345230460769,0.138448021486853,0.298018738315398,-5.74450824426672
"TC009896",-0.0931362163036294,0.869772874539317,-0.486281914497293,0.627824722914438,0.775204282734965,-5.74483296650823
"TC004301",0.018113102475267,0.428969049971305,0.102917548677413,0.918233245723192,0.959086138406238,-5.74513798086185
"TC014230",-0.129565339605107,0.325581208646755,-0.299717903124839,0.765010602149349,0.866438998368971,-5.74521098491295
"TC013689",0.0755056388364917,7.23361089640032,1.52833638011348,0.129566641786678,0.285591077206576,-5.74522609189767
"TC015790",0.525493908273526,1.53109208896293,0.841204102071233,0.402228297337054,0.5922193873297,-5.74541515072941
"TC015456",0.0407072957503672,0.346415200328619,0.165689829066804,0.868733504028148,0.930405794267011,-5.74568080104709
"TC007031",0.295869311564708,5.49927207933524,1.50579118519103,0.135253669989811,0.293499445401459,-5.74604504615541
"TC005732",-0.0815908975395497,1.39655113663446,-0.655487708688471,0.513649702262938,0.685838076912416,-5.74648268551285
"TC013415",-0.0811398198373604,0.959987010914543,-0.476580768926148,0.634694006933795,0.780136256976526,-5.74649195311301
"TC003332",0.0856394588664728,5.59497272945501,1.50995982786996,0.134187627857815,0.292065858443548,-5.74720152486553
"TC011654",-0.0856035018546671,2.5837156131818,-1.01021410329998,0.314815845896253,0.5083731646577,-5.74739540883888
"TC009374",-0.100424288444106,4.95889618446386,-1.45019412686446,0.150114437504906,0.314326815825441,-5.74850195530326
"TC004389",-0.0618877785865921,1.15479168671877,-0.588644878325131,0.557418618147141,0.722046708657123,-5.74879936436398
"TC013411",-0.103076577311718,1.07890794626315,-0.652643763439837,0.515474277698076,0.687159317432403,-5.74916035797568
"TC008919",0.062334815248743,5.47604134362241,1.50716410444489,0.13490184392434,0.292956585327028,-5.74926061073513
"TC009071",0.119473653851307,0.54644782486111,0.353891777419042,0.724160461389061,0.842520941090393,-5.74938431097414
"TC003954",0.00892495097165666,0.384001401838866,0.063456001190696,0.949529283266219,0.973947681812574,-5.74953346128085
"TC006605",-0.0663291728032527,6.6104630066645,-1.53116317053519,0.128867077263803,0.284675601876755,-5.74995920313783
"TC014856",0.165073868116062,2.622024010858,1.06814698100345,0.288010150134152,0.480378092981676,-5.75002815846897
"TC016081",0.0337035056420404,0.508149002087339,0.211971603165934,0.832557969627607,0.90826468945552,-5.75061094067627
"TC003024",-0.0829422792057778,3.14369197704481,-1.1362882202435,0.25853500067774,0.448950429769856,-5.75062012955297
"TC011137",-0.0626762306744092,0.950596635773112,-0.518710106605166,0.605101817231575,0.758665155311715,-5.75094081407742
"TC009928",-0.00741314281444833,0.482471898266145,-0.0327410860949796,0.973945918420461,0.986753336776525,-5.75137221740122
"TC015466",-0.126168883673875,2.52735866885053,-0.985164626049922,0.326906213975604,0.520936461511233,-5.75217234951409
"TC010854",-0.0147919694999173,0.542946365316942,-0.10196631588409,0.918986335055077,0.959698811757553,-5.75291508008583
"TC014824",0.0782025344141152,2.96094471222626,1.12848764910268,0.261797488176842,0.452862038410246,-5.75305615627292
"TC006034",-0.104229867145829,6.06607704149506,-1.52936914056117,0.129310711539257,0.285330124791924,-5.75311196696302
"TC005670",0.101880826329994,2.23789113228783,0.956764434650709,0.3409793022644,0.534586035785927,-5.75324841607287
"TC000795",0.109747125561062,4.55822237502992,1.39779888286516,0.165247475737925,0.335353460005468,-5.75331591618559
"TC001470",0.074866536251366,5.40124903665909,1.49400571710327,0.138303498624423,0.297930186627495,-5.75376038423322
"TC015423",-0.324582117572767,1.93357138311529,-0.828296306379583,0.409463076466036,0.597745759566885,-5.75379047845513
"TC015362",0.0607116192432233,4.80020354865451,1.43647366735302,0.153969565722567,0.31920192951301,-5.75423005301933
"TC008836",0.0653744733156431,4.77362512393494,1.43222089876253,0.155179872847359,0.320968669354299,-5.75428766223273
"TC000373",-0.0663819247998841,5.70795140850039,-1.50456966957361,0.135567301670349,0.293848117027852,-5.75450329984612
"TC002929",-0.110920007353628,4.13896557981322,-1.32837309053963,0.187059913340528,0.363321488696435,-5.75461907299715
"TC005337",0.0783282840299851,3.62066504365261,1.23781304518261,0.21866591359642,0.403029651360339,-5.75529637637435
"TC015662",0.0828426963790038,8.24117862835132,1.49635943604142,0.137690146021977,0.297053025116101,-5.75738831002316
"TC007114",-0.0786435784876454,4.42473611575094,-1.38489337836863,0.169148065086256,0.340453405538518,-5.75768304709732
"TC011949",0.0729812964800707,0.941982953215511,0.519095688067881,0.604833896783086,0.75847697217348,-5.75792596657972
"TC006441",0.186134072710241,5.5905582106498,1.50318460675626,0.135923614535031,0.294343698054726,-5.75837099070383
"TC004600",0.0479694026417222,6.14319438155196,1.53133337135025,0.128825051795287,0.284639902634516,-5.75843589164271
"TC008855",-0.0769995644061909,0.97955646351764,-0.486044439639334,0.627992489565883,0.775204282734965,-5.75855952391962
"TC003896",-0.0645164765674791,5.18090500194061,-1.46729852217298,0.145413633673148,0.307742826949116,-5.75886562616106
"TC009191",0.0776069299593996,7.95848973271702,1.50224868693714,0.136164798831874,0.294736533240823,-5.75931888701737
"TC007961",0.0743625924834533,0.496377944731187,0.308930291596359,0.758013299314375,0.863074264801311,-5.75943235242097
"TC007265",0.0348023387378699,0.133525657665811,0.18281143650518,0.855313811458478,0.92277073261798,-5.75978343109527
"TC012153",-0.153756120457751,5.75809133460137,-1.5103115918916,0.134097974229123,0.291954283399955,-5.75995353346048
"TC004766",-0.0795906630845769,2.88045414969575,-1.08522168329596,0.280416703092999,0.472360563576356,-5.76030195419206
"TC010879",0.0819635207101771,1.78185699606526,0.797955340358274,0.426775603701713,0.612147599215826,-5.76137428873036
"TC015051",0.0806154412838855,7.69329922566737,1.50675909150079,0.135005558336369,0.293016206165189,-5.76187628740724
"TC009742",0.0769868088374698,6.81072147013645,1.5206686157927,0.1314793081378,0.288348931678923,-5.76231873013045
"TC012623",-0.0957995990229328,2.37706066634829,-0.956335864835294,0.341194643753255,0.534658871471421,-5.76253541016281
"TC016172",-0.11096083986123,2.66462002953288,-1.02562709676223,0.307526737578375,0.50096957377981,-5.76253641037628
"TC000115",0.0544772978550895,0.463514243204057,0.322256685223793,0.747926835605988,0.857340134662964,-5.76283389734246
"TC004573",0.121090243200711,2.98385048947881,1.11084306170673,0.269283327432474,0.460199271618559,-5.763202292784
"TC009972",-0.0676595888204546,2.98816185131424,-1.09129708754762,0.277748445136125,0.469237333589934,-5.76368649051229
"TC013312",-0.0814936542903169,5.44369637342658,-1.47831619647748,0.142446753620333,0.30397882720443,-5.76440513114816
"TC014707",-0.0390176457103304,6.57894026415231,-1.52804522763211,0.129638864901289,0.28567141955977,-5.76511625529355
"TC003808",0.126013703251018,1.09638323215609,0.535515554024786,0.59347507907898,0.749943788263912,-5.76519287929732
"TC008467",0.0664605850530559,5.80450501552435,1.5158205032141,0.13270005121953,0.290310106056258,-5.76525954694095
"TC016285",0.0876924057214667,1.13057942195763,0.564613223121128,0.573593412445572,0.735531054837053,-5.76539282841357
"TC012663",0.0609373046053374,3.69074869528223,1.25359709207558,0.212893391109421,0.395858594804298,-5.7656599329195
"TC015534",0.072641758053856,5.78517394381896,1.49867614180349,0.137088519167141,0.296254098320142,-5.7660337488666
"TC012230",0.283351798651503,3.2989324183054,1.26283444699616,0.209567341533849,0.392474857166641,-5.76630882931518
"TC003951",0.0809273941897408,1.76843759880526,0.801166257196603,0.424923214609103,0.610353880971854,-5.7663108573774
"TC015829",-0.040004827991695,0.578552604795755,-0.258324005414662,0.796684512036129,0.887026211749296,-5.76651342893584
"TC002360",0.0853565345684197,5.16869832041678,1.46744298322565,0.145374424286015,0.307742826949116,-5.76660207169069
"TC000665",-0.788069847862467,3.17060551785822,-0.959708919718066,0.339502189471141,0.533239097701846,-5.76780920403973
"TC010561",-0.103081720709307,3.1311699030133,-1.1065827567964,0.271112924199107,0.462267543401386,-5.76835722261218
"TC001191",0.0442103968489504,0.594731955263572,0.299591294404679,0.765106905498083,0.866438998368971,-5.76840134880426
"TC008184",-0.0606041524235699,0.769588991298412,-0.424880803458199,0.671830762898241,0.805260809392536,-5.76868231848848
"TC000925",-0.0655084998444384,1.0417613461192,-0.484627840357361,0.628993666377245,0.775795708307652,-5.76879800251824
"TC009934",-0.00136156364441631,0.501065590491444,-0.0087779655605252,0.993013666964862,0.996595291159869,-5.76933902943442
"TC013352",0.0973194080206168,1.933451734473,0.829058856469111,0.409033497909091,0.597431466092003,-5.77007087288572
"TC002369",-0.126285045486068,3.03609274482104,-1.08797227658789,0.279206487931406,0.470665865221602,-5.77034800320783
"TC010323",-0.0805253074600091,1.75763794906754,-0.790285794909092,0.431219479592801,0.615943858892964,-5.77050965313783
"TC010202",0.0952323971971287,4.96092815997525,1.43845887469367,0.153407089030379,0.318846648981822,-5.77259643277294
"TC011653",0.076153965786401,1.64255952939837,0.726892505806735,0.468979563568507,0.648892981545335,-5.77264066155458
"TC001221",-0.121753591694367,1.14389390209167,-0.495734560691894,0.621162727272658,0.770487760386519,-5.77268283001101
"TC003479",0.0893197429031543,6.00250778728526,1.50514528298392,0.135419438412678,0.293647864615704,-5.77358160237577
"TC010244",-0.198859042871388,5.48120988717011,-1.48284339970631,0.141241410918288,0.302322393879519,-5.77420989202313
"TC003441",0.0644808505884131,5.1183984625337,1.45687862106551,0.148263521663041,0.311867447848517,-5.77450965962936
"TC001793",-0.319163877136753,2.11362239128431,-0.818276621649245,0.415132875736583,0.601765173367151,-5.77550392584786
"TC004062",0.0712909354318908,1.97056329841279,0.870872738679186,0.385896661796743,0.576868216901966,-5.77565665996125
